"sender","requestkey","data","code","result","creationtime"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,PTyfgIoMlLqvP33plmL7G_-C4MYoQYxOZNocFZvGoPI,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 1000, ""token1Amount"": 7.300715788137, ""token0AmountWithSlippage"": 1010, ""token1AmountWithSlippage"": 7.227708630255}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 1000}, {""token"": ""coin"", ""amount"": 7.300715788137}], ""status"": ""success""}","1749785757"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,LylGMSXDhEwXt4nc-BlWgUum9ptchib5DITCfA_L3nA,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 1000, ""token1Amount"": 7.300715788137, ""token0AmountWithSlippage"": 1010, ""token1AmountWithSlippage"": 7.227708630255}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 1000}, {""token"": ""coin"", ""amount"": 7.276903568781}], ""status"": ""success""}","1749785748"
k:fea29be0591af42646ca25dce0e356e77eae3ef8aff793f118a54dea2de88a37,"9b9kzZ7Fg3Y9QFFB45-Bd5AZYYdkR0cG8TH2UQxwGvs","{""user-ks"": {""keys"": [""fea29be0591af42646ca25dce0e356e77eae3ef8aff793f118a54dea2de88a37""], ""pred"": ""keys-all""}, ""token0Amount"": 274, ""token1Amount"": 2332848306.1771154, ""token0AmountWithSlippage"": 276.74, ""token1AmountWithSlippage"": 2309519823.115344}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [coin n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi]\n            \""k:fea29be0591af42646ca25dce0e356e77eae3ef8aff793f118a54dea2de88a37\""\n            \""k:fea29be0591af42646ca25dce0e356e77eae3ef8aff793f118a54dea2de88a37\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""coin"", ""amount"": 274}, {""token"": ""n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi"", ""amount"": {""decimal"": ""2332848306.177115337327660""}}], ""status"": ""success""}","1749785856"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,xAtyMleImVu8r5xe2hTZucf-eOuS1CZCrQ12JpUdzhs,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 20.02, ""out-amount"": 2733.15169}","""(kaddex.exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.crankk01] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\""(read-keyset 'keyset)) ""","{""data"": [{""token"": ""coin"", ""amount"": 20.000213241719}, {""token"": ""free.crankk01"", ""amount"": 2733.15169}], ""status"": ""success""}","1749785892"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,o7BPtGqkCUNyGydsMY7jgWzvYV-hxa1m_btPFN5f7bs,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 1000, ""token1Amount"": 7.300715788137, ""token0AmountWithSlippage"": 1010, ""token1AmountWithSlippage"": 7.227708630255}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 1000}, {""token"": ""coin"", ""amount"": 7.253207717605}], ""status"": ""success""}","1749785808"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,o_YaFFUcsPHE0WHK6D6aZXWPvfKI-h8gk0rJ6ulwvj4,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 1000, ""token1Amount"": 7.294545595775, ""token0AmountWithSlippage"": 1010, ""token1AmountWithSlippage"": 7.221600139817}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.crankk01 coin]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 1000}, {""token"": ""coin"", ""amount"": 7.294545595775}], ""status"": ""success""}","1749785942"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"2ipgsE8ui2cpVomAuxOhaGBOHR1S031UCClFldhjCiM","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        97.224348143437\n        143936725945.629166865\n        [coin free.kishu-ken]\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:d03410a8d553a70fe6bbfdae376e824429b4b67aa1b2c56be88a7bcfddf6acfc\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.685368013095)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749789624"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,kkz_YnSdWuL5sLVYsclvJ05QKp-csHH8TpWKcDkzanI,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        79.202589337693\n        33802.698841127\n        [coin n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI]\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:13ebe6a6a5ebde1ab649c619080089870ebd19edfb91fe50a65b7e0ddd20e32d\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.558326410235)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749790844"
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,xCjeUvG7vMEJeYurQwacheciBzDsv4KdA9OX7iXV7U8,"{""user-ks"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""token0Amount"": 4136470861.602258, ""token1Amount"": 2.765857856028, ""token0AmountWithSlippage"": 4260564987.450326, ""token1AmountWithSlippage"": 2.682882120347}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [free.kishu-ken coin]\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""free.kishu-ken"", ""amount"": 4136470861.602258}, {""token"": ""coin"", ""amount"": 2.765857856028}], ""status"": ""success""}","1749811552"
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,sgkNKst3BoNxdHvgJwtedN2h202881SsrKfJLhY9phQ,"{""user-ks"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""token0Amount"": 7000000.00000001, ""token1Amount"": 0.857952504907, ""token0AmountWithSlippage"": 7210000.000000011, ""token1AmountWithSlippage"": 0.832213929759}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi coin]\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi"", ""amount"": 7000000.00000001}, {""token"": ""coin"", ""amount"": 0.857952504907}], ""status"": ""success""}","1749811569"
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,zUrf9md6csmqold_JiV_pyGXF_TJN20TY0FxpeUb_N8,"{""user-ks"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""token0Amount"": 7000, ""token1Amount"": 1.749170500434, ""token0BurnAmount"": 70, ""token0AmountWithSlippage"": 7210, ""token1AmountWithSlippage"": 1.69669538542}","""\n          (let (\n            (res   \n             (kaddex.exchange.swap-exact-in\n              (read-decimal 'token0Amount)\n              (read-decimal 'token1AmountWithSlippage)\n              [n_e309f0fa7cf3a13f93a8da5325cdad32790d2070.heron coin]\n              \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n              \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n              (read-keyset 'user-ks)\n            ))\n          )\n            (n_e309f0fa7cf3a13f93a8da5325cdad32790d2070.heron.transfer \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\"" \""c:KI4cQnLt-DLK31X7mKay1c3DNPr-adIel5op8CkEOYo\"" (read-decimal 'token0BurnAmount))\n              \n            res\n          )\n        ""","{""data"": [{""token"": ""n_e309f0fa7cf3a13f93a8da5325cdad32790d2070.heron"", ""amount"": 7000}, {""token"": ""coin"", ""amount"": 1.749170500434}], ""status"": ""success""}","1749811587"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,"9fTOBbIM6EwfGeIGyVIKG4Xhi3K7EUdREpZnG872KTo","{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.338510612856, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.411895718984, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""coin"", ""amount"": 7.362625657808}, {""token"": ""free.crankk01"", ""amount"": 1000}], ""status"": ""success""}","1749796629"
k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1,hAH0IZVb_Jn8tbQ62kCGTKjwpMaNTSNCjzLcheqYKJg,"{""user-ks"": {""keys"": [""407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1""], ""pred"": ""keys-all""}, ""token0Amount"": 7.338510612856, ""token1Amount"": 1000, ""token0AmountWithSlippage"": 7.411895718984, ""token1AmountWithSlippage"": 990}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [coin free.crankk01]\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            \""k:407bffab0d4eb3dc1c5ddfc7fca923fa4fb9a07be3f32eb9f6da6114729231c1\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""coin"", ""amount"": 7.38685970497}, {""token"": ""free.crankk01"", ""amount"": 1000}], ""status"": ""success""}","1749796637"
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,oa1Ow_vWeM64acG_GCb0G6nKG78hw5s48AhJd6zfGkQ,"{""user-ks"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""token0Amount"": 1.04875915, ""token1Amount"": 0.500487763837, ""token0AmountWithSlippage"": 1.08022192, ""token1AmountWithSlippage"": 0.485473130921}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [runonflux.flux coin]\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""runonflux.flux"", ""amount"": 1.04875915}, {""token"": ""coin"", ""amount"": 0.500487763837}], ""status"": ""success""}","1749811602"
k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46,kTuABKQ-lW6-Tkp77AMyKRGf1cuv8mCzLarSgGF2ovE,"{""user-ks"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""token0Amount"": 8.870021869574, ""token1Amount"": 0.018331626265, ""token0AmountWithSlippage"": 9.136122525661, ""token1AmountWithSlippage"": 0.017781677477}","""\n          (kaddex.exchange.swap-exact-in\n            (read-decimal 'token0Amount)\n            (read-decimal 'token1AmountWithSlippage)\n            [kdlaunch.kdswap-token coin]\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""kdlaunch.kdswap-token"", ""amount"": 8.870021869574}, {""token"": ""coin"", ""amount"": 0.018331626265}], ""status"": ""success""}","1749811691"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,A-BC_7KYMPKJSa4oSz9KRLH3Ifl5eWoVzHk4c8TOtB4,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a6ed2da97f6e131c7b248da428da12bbab87e34472e1863e8f796e8acb74ec04""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        505347353.7150968163\n        0.337962500381\n        [free.kishu-ken coin]\n        \""k:a6ed2da97f6e131c7b248da428da12bbab87e34472e1863e8f796e8acb74ec04\""\n        \""k:a6ed2da97f6e131c7b248da428da12bbab87e34472e1863e8f796e8acb74ec04\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.kishu-ken.transfer-create\n        \""k:a6ed2da97f6e131c7b248da428da12bbab87e34472e1863e8f796e8acb74ec04\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 3562368.0523722837)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749800210"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,SHKo6JVi9EpiwxU0No1ZGA4mtHqigIoJC_yQoE8s0zI,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000044615497"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000044169342""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000044615497}], ""status"": ""success""}","1749801592"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,k-j2w1LkyJSvN5Q0IoLpSIQHwEQHLdcHoO90hU0MEX8,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000044614864"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000044168715""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000044614864}], ""status"": ""success""}","1749801893"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,"4XkNUu9jFdDeHaxTaCeQIWMALuC0JgbygD1Tut4X30E","{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000044614231"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000044168088""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000044614231}], ""status"": ""success""}","1749802192"
k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595,Jhr5pVFp32K1L0WAK6OvtLAoAQcZKGdQUnkXs68YWXw,"{""user-ks"": {""keys"": [""825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595""], ""pred"": ""keys-all""}, ""token0Amount"": ""0.100000000000"", ""token1Amount"": ""0.000044612965"", ""token0AmountWithSlippage"": ""0.100000000000"", ""token1AmountWithSlippage"": ""0.000044166835""}","""(kaddex.exchange.swap-exact-in \n            (read-decimal 'token0Amount) \n            (read-decimal 'token1AmountWithSlippage) \n            [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            \""k:825715b57f75f2dbb4609df9e4162b8cd071a5a2231038d6ea86af640e7b9595\"" \n            (read-keyset 'user-ks))""","{""data"": [{""token"": ""coin"", ""amount"": 0.1}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.000044612965}], ""status"": ""success""}","1749802793"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,lQmmuZt-aEt6ApZ2U0-dkOm3RNO2KrumgwwwL-nC4PY,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""372603bfd383db916a9d6b09162eefcbf5d05d1ced489eda1af7441344fd74a6""], ""pred"": ""keys-all""}}","""      (\n        kaddex.exchange.swap-exact-in\n        875.264073474181\n        7165776162.1904061115\n        [coin n_625e9938ae84bdb7d190f14fc283c7a6dfc15d58.ktoshi]\n        \""k:372603bfd383db916a9d6b09162eefcbf5d05d1ced489eda1af7441344fd74a6\""\n        \""k:372603bfd383db916a9d6b09162eefcbf5d05d1ced489eda1af7441344fd74a6\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:372603bfd383db916a9d6b09162eefcbf5d05d1ced489eda1af7441344fd74a6\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 6.17003878582)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749813554"
k:f27510dbacfd6e45b0b53cc827b38446b29932da373d73c4f300a3b7a56e4590,uuaj7OYxfaE2L8dJTfsAjg5uoXLtbcdltyKIT0BO3fk,"{""user-ks"": {""keys"": [""f27510dbacfd6e45b0b53cc827b38446b29932da373d73c4f300a3b7a56e4590""], ""pred"": ""keys-all""}, ""token0Amount"": 43726.169826147896, ""token1Amount"": 100, ""token0AmountWithSlippage"": 43769.89599597404, ""token1AmountWithSlippage"": 99.9}","""\n          (kaddex.exchange.swap-exact-out\n            (read-decimal 'token1Amount)\n            (read-decimal 'token0AmountWithSlippage)\n            [n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI coin]\n            \""k:f27510dbacfd6e45b0b53cc827b38446b29932da373d73c4f300a3b7a56e4590\""\n            \""k:f27510dbacfd6e45b0b53cc827b38446b29932da373d73c4f300a3b7a56e4590\""\n            (read-keyset 'user-ks)\n          )\n        ""","{""data"": [{""token"": ""n_518dfea5f0d2abe95cbcd8956eb97f3238e274a9.AZUKI"", ""amount"": {""decimal"": ""43726.169826147893""}}, {""token"": ""coin"", ""amount"": 100}], ""status"": ""success""}","1749819171"
